,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
2023-03-20,202.27858500059293,202.88391453158616,200.66007802014406,202.36892340053495,202.36892340053495,11224152,399.2180046295133,404.142118038567,396.80733722722874,400.8012805216838,400.8012805216838,11002789,58.080782464493794,58.343416853806076,57.73259097860458,57.99728215832411,57.99728215832411,12302351
2023-03-21,202.22503611360727,202.25111802654686,201.13700792519376,201.62425091406246,201.62425091406246,12627772,395.8127578160823,398.0889771539917,394.0815391417454,396.4828168296385,396.4828168296385,12185151,59.03031055153707,59.08942716954337,59.03014144481329,59.03583690513082,59.03583690513082,14747142
2023-03-22,200.90045296627508,202.6347143626342,200.7637656940788,201.54576379648884,201.54576379648884,10675237,397.2449357418565,401.0664078309475,393.80712586649105,397.07543623256083,397.07543623256083,12286574,58.37126273148051,58.588677269922066,58.075634125526484,58.55993093185662,58.55993093185662,12019296
2023-03-23,204.0481636907081,206.12647147327291,203.4015266170293,204.3868314542363,204.3868314542363,8905043,401.2185135294366,401.96868143476564,397.5119477444798,401.6416339353673,401.6416339353673,12361515,58.76551593382694,59.26927739301958,58.10037874476797,58.642377360477184,58.642377360477184,12724104
2023-03-24,199.87878622320014,201.83456949438488,199.34552051608213,199.9200716212886,199.9200716212886,8134896,404.718629547309,406.922870914947,402.13189172235326,405.15703300777216,405.15703300777216,7273724,61.20110425162347,61.39331829561847,61.07925145130951,61.26766958825749,61.26766958825749,3301732
2023-03-27,200.90661932149968,202.70941807113903,199.8901809001503,201.56905134117724,201.56905134117724,12726251,418.8005447551244,421.1284077455124,414.61539216941907,418.04664566640497,418.04664566640497,2376645,61.31967337266297,61.67235674186968,60.82384982757696,61.215498401079884,61.215498401079884,2798713
2023-03-28,202.2898528909655,203.4020942623249,200.7165882457974,202.36102504604497,202.36102504604497,3634461,415.77113594804547,417.98509873773264,415.5258171160302,416.29843976900565,416.29843976900565,14411968,59.983921273816804,60.073286974333016,59.53635102588359,59.92247892416509,59.92247892416509,14991248
2023-03-29,205.15496039991837,205.3294577938864,202.7204403871849,204.4755005124708,204.4755005124708,14395322,408.3689854756778,409.22892557956567,403.0731986921026,406.75888878342306,406.75888878342306,11962264,57.38885802457945,57.63555516389328,57.296832703970225,57.48464212926542,57.48464212926542,10922842
2023-03-30,205.7893399508866,206.9188616663511,204.04217627698483,205.78074387668957,205.78074387668957,12403209,394.7560344638944,398.49522206572556,394.010241361932,396.1461211684383,396.1461211684383,2432911,59.249412062120136,59.463503543882226,59.00554539795328,59.14662633118372,59.14662633118372,3696992
2023-03-31,216.10894918169538,216.93011797635776,215.23234950992907,216.00928210764366,216.00928210764366,12205026,382.6835401920703,387.28967838923904,381.70187873946406,384.3840504906187,384.3840504906187,8333966,55.715110387809666,55.795159872926,55.42237745746576,55.679629474867994,55.679629474867994,9726192
2023-04-03,212.845935231069,214.6792604775176,211.38318486550102,213.3837325535189,213.3837325535189,14335955,386.61270247475784,389.10573039743184,385.7284602723502,385.9342792867271,385.9342792867271,3480929,54.1203504241097,54.14522538031508,53.99958584524221,54.10140977122564,54.10140977122564,11463295
2023-04-04,210.98523322749298,212.0668080119464,210.32519926623115,211.24564054839422,211.24564054839422,4887569,383.7424731392833,385.40058372939234,380.0378228547175,384.4991299455581,384.4991299455581,5258832,54.89666374985395,55.430094550140794,54.57552157250646,54.94811180145055,54.94811180145055,12144940
2023-04-05,208.58303679971385,209.24127314540678,208.45599816805455,208.739673539598,208.739673539598,3746988,384.17289463911624,387.7334676481105,380.89969989599746,384.91738150575907,384.91738150575907,8244994,51.22318773282396,51.342482067004426,50.97499001229855,51.336407514156704,51.336407514156704,3021815
2023-04-06,206.41466958268012,206.74206199021867,204.96653595777894,206.54591509347716,206.54591509347716,14733547,382.1399487728987,383.1216579173161,377.90603230584554,381.38881625763554,381.38881625763554,3777346,50.24178132838145,50.31472162420577,49.98092691487233,50.28388705045875,50.28388705045875,6489738
2023-04-07,204.55985361461296,205.2040503238694,204.01679666441933,204.0368484929667,204.0368484929667,6896986,373.58630128477364,374.61340026391167,370.4212177397524,373.9582166320238,373.9582166320238,11912612,50.51695803196446,50.96855402828292,50.44902911473948,50.56149748790995,50.56149748790995,11140108
2023-04-10,209.24446182380612,209.44668578719202,208.15609633248175,209.011334318327,209.011334318327,3020346,378.96918701501045,381.58660597809126,376.4664725747033,378.2804428732499,378.2804428732499,5971792,50.018733526937716,50.15979052543198,49.67540168599791,49.93368458100192,49.93368458100192,8981278
2023-04-11,214.59667775359034,215.45523159614854,213.88984078445904,215.07477088446223,215.07477088446223,3886522,361.256892720436,364.7468113574582,357.9185830391488,361.6984628432254,361.6984628432254,5837878,48.10701308686505,48.61507134759814,48.083210607019495,48.26619350238758,48.26619350238758,12963148
2023-04-12,212.85364034829493,214.95522130430652,211.27360111173897,212.7487531797664,212.7487531797664,7523632,356.9190674736784,358.63777357991495,353.2027398698972,356.66046615043456,356.66046615043456,7588592,47.451109006021355,47.520494745677624,46.894872755585794,47.311944244274684,47.311944244274684,13546137
2023-04-13,209.5433404746267,210.47392990293548,207.73073217756496,209.33475022407114,209.33475022407114,5119331,361.51782013915835,363.8110184326914,359.70095095993,361.8879754308968,361.8879754308968,10125171,48.86074524010992,48.97668287079304,48.544911095322654,48.71211528040752,48.71211528040752,12877246
2023-04-14,211.9161568280345,213.04327903486532,210.79106470286428,211.43402422916338,211.43402422916338,9301078,355.54559684806867,357.27926220702744,354.92117067107995,356.2008727188737,356.2008727188737,5569829,51.81667208608601,52.18036143567183,51.372946582525124,51.88318672604289,51.88318672604289,10543390
2023-04-17,209.88708932734784,211.7207018291388,207.52757745104245,209.2257098332128,209.2257098332128,6003487,360.1324373215117,361.9137172347588,356.5265134907464,358.8902454296188,358.8902454296188,9405246,52.33466072121072,52.85205993305239,51.82218600377007,52.18836901873408,52.18836901873408,4718597
2023-04-18,211.5693579911467,214.11036109017996,210.94752018791803,211.99975743603116,211.99975743603116,14835685,354.69022917695236,355.1583599750772,350.4479211736423,353.899997254655,353.899997254655,5091200,48.51100993166469,48.644470582927994,48.13933187077704,48.608770129255646,48.608770129255646,11319177
2023-04-19,212.64194512952412,214.2284579776939,211.6928680760229,212.987349914466,212.987349914466,2834938,350.6627709028542,354.52974524777784,347.60447655773083,351.17312426053473,351.17312426053473,5714886,49.735759974463775,49.9349788478827,49.46780602381584,49.62389525431405,49.62389525431405,3635410
2023-04-20,206.13867768343522,208.33750173338274,204.6400113053347,206.65845588038053,206.65845588038053,2807400,354.8561951626885,357.8239932903938,351.79799061928253,354.98285022992474,354.98285022992474,4880729,48.904763753814585,49.00616910085895,48.79338611807511,48.985065859328714,48.985065859328714,8074786
2023-04-21,213.07877563213447,213.87551980185114,211.6023096915949,213.17855166138332,213.17855166138332,14972733,348.0197728538805,350.34445118287897,343.75498088318494,346.99528537549315,346.99528537549315,7290990,47.25343875044237,47.3475800954975,46.96417083857082,47.15597330556304,47.15597330556304,13365958
2023-04-24,221.16940699950183,221.84561909712482,218.78158875221038,220.96331081861055,220.96331081861055,8505134,351.1283694396409,353.7172237246394,347.9894494435939,351.8237282211032,351.8237282211032,12333030,45.7504095186338,46.298680048204076,45.73932608737053,45.88231136611277,45.88231136611277,13891844
2023-04-25,218.81905609793264,219.7002485790842,217.89608821219963,218.38781244746912,218.38781244746912,13955489,351.63229194963327,355.08118281263853,348.90263494246096,352.29044662459876,352.29044662459876,14057874,44.80810484493606,44.85132678937571,44.30048607340821,44.71127343630439,44.71127343630439,11511851
2023-04-26,216.79252299264016,218.2836261844053,215.3566672776455,216.82545922379975,216.82545922379975,8472036,360.7728087356635,362.5577583253402,357.8450580307084,360.43395722332934,360.43395722332934,6334965,42.65781041354115,43.023326387998765,42.383489519346284,42.54815695667427,42.54815695667427,3914851
2023-04-27,218.05563399519727,219.68372199702532,216.7261882447525,218.1952123917364,218.1952123917364,5931792,363.60828929028696,364.69901928604486,361.0062484525677,361.9646119255191,361.9646119255191,4115229,42.37187975092914,42.57234466372712,41.953009735054955,42.496784005672396,42.496784005672396,14848765
2023-04-28,219.85237538878837,220.5454367740274,217.7744116844852,219.78566692571297,219.78566692571297,6367207,355.2157401718355,355.7854146983277,352.97064070102937,355.17750065973763,355.17750065973763,9142762,45.41750503181076,45.808906207850406,44.91382322284386,45.25844337781065,45.25844337781065,8864498
2023-05-01,222.44014993079125,223.10911827860207,222.0923377484814,222.81231016925852,222.81231016925852,5581877,367.1718016432554,369.549553316841,364.4917474093124,366.4024947289705,366.4024947289705,10635405,43.651269674951216,43.88612309299004,43.52745872202021,43.56253309981435,43.56253309981435,10631899
2023-05-02,232.87310852382936,234.34578934444895,230.1605141573853,231.9039638992653,231.9039638992653,10043732,359.35043494616656,363.4298663928024,356.25303510407747,360.08316079288807,360.08316079288807,9611930,46.16129041677215,46.75350822826054,45.85653898853975,46.34649025754886,46.34649025754886,13358449
2023-05-03,230.4789564909186,231.51912916096802,229.16921691407697,231.22241100846776,231.22241100846776,6297255,359.049975502319,359.6015428810434,357.0266709962674,358.7908909194554,358.7908909194554,11725016,46.68463635598611,46.80132022572326,46.55819607677192,46.73042846258425,46.73042846258425,12714562
2023-05-04,227.75357975914318,229.07111715527392,227.0441298803467,227.66946018340087,227.66946018340087,13380498,364.89083008671173,365.8108013174195,364.4247084564451,365.1534591987345,365.1534591987345,4890632,46.721976161357404,47.078014697200274,46.51158498473761,46.62521933780706,46.62521933780706,14199111
2023-05-05,222.42204527487868,223.96436895449008,220.47449033568492,221.52548457825787,221.52548457825787,6149570,354.29747917507865,355.8337344209997,352.96216572423464,352.97971758888264,352.97971758888264,11721896,46.213181807757955,46.52775428752753,46.02804920096883,46.14644374911695,46.14644374911695,9782094
2023-05-08,218.42297768738212,219.953274179827,217.6909723756901,218.42000724318603,218.42000724318603,10694353,363.46176060854856,366.39453118483635,359.84738160149635,362.30333854807435,362.30333854807435,13369775,44.900602580753606,45.14438294330514,44.47933489028431,44.89056616614935,44.89056616614935,4866292
2023-05-09,218.3233359114447,220.0519782898078,217.05855956509484,218.40634737443116,218.40634737443116,3779892,356.5973345815951,357.64545519883694,353.0269846955087,354.9790442322859,354.9790442322859,5089675,45.47825479811231,45.84689577596478,45.167045696205584,45.39400673098502,45.39400673098502,8763738
2023-05-10,226.21441343813635,228.3521941519473,224.2033659209205,226.37624774531545,226.37624774531545,8363634,351.75928791558067,353.14366548504046,350.59509515994466,352.24925908915867,352.24925908915867,4507913,46.1878355351536,46.56866494340149,45.87862141745478,46.26871595108039,46.26871595108039,7961970
2023-05-11,224.08769912799804,225.28932637060973,222.81195668740773,224.16857542063488,224.16857542063488,11597010,354.2820343765898,356.47846356643345,353.6582879353938,354.25688340794545,354.25688340794545,6146181,42.3917111763489,42.763506375509664,42.268608654310405,42.38769596452934,42.38769596452934,12521891
2023-05-12,225.92502419033968,227.57483984843412,223.88309004656693,225.30640109219112,225.30640109219112,9252270,354.43381358140863,356.33221347891157,352.5151126444666,354.16806929090933,354.16806929090933,10483057,46.124720883558304,46.378919018986885,45.883509600756035,46.20285741863117,46.20285741863117,4706383
2023-05-15,224.3706173225754,226.76299587817263,223.20669957565656,225.3675812606532,225.3675812606532,14931855,358.90433297212985,359.59258826236925,358.54440047701814,359.3761706226909,359.3761706226909,8860961,43.332194219453136,43.587820876808316,43.16884902640574,43.32051420651655,43.32051420651655,13880217
2023-05-16,231.5673230486648,231.99952016099394,230.74118782768053,230.85930816187806,230.85930816187806,14369135,349.29213011135187,349.5767681889227,348.02690813795317,349.20060100233326,349.20060100233326,13713530,42.657101909993536,43.02847499864032,42.43515549354353,42.57187038959147,42.57187038959147,7664044
2023-05-17,241.97405165209102,242.72748099194592,241.41059436739934,242.66514117895522,242.66514117895522,7518225,354.5911387312642,356.8712057798912,352.6054656671557,353.9476774017075,353.9476774017075,6188851,38.863206874253976,38.94669050838176,38.70672356907711,38.80255378915321,38.80255378915321,2705195
2023-05-18,240.10615529199745,240.91783927935683,238.92482885548796,240.2342733490984,240.2342733490984,2920243,358.8721824209697,360.9386780442274,357.20120644904466,359.2676394689561,359.2676394689561,6359122,38.49466412217219,38.68164862590433,38.32013596026642,38.477511637231295,38.477511637231295,14834179
2023-05-19,237.8224679753773,239.08135034101494,237.08465876704523,238.0268113366728,238.0268113366728,5421103,365.5880869584364,369.6578663944121,363.88217708026565,366.10308890345624,366.10308890345624,6308368,37.96953774962893,38.33432697830667,37.64441448409485,37.8945297909971,37.8945297909971,4906699
